Va,Ib,Ib_eff,v_e0,eta_div,T_axial,Isp_ax,P_elec,mdot,gas,thruster_type
2342.105263157895,0.5347244000266965,0.3555917260177532,58658.67914253232,0.9961995224174713,0.028287990833118982,5956.753124100956,1252.3808316414736,4.840870824781748e-07,Xenon,ion
2342.105263157895,0.7071067811865475,0.470226009489054,58658.67914253232,0.9961995224174713,0.03740736376204765,5956.753124100956,1656.118513831651,6.401452013187339e-07,Xenon,ion
2342.105263157895,0.9350611267692983,0.6218156493015833,58658.67914253232,0.9961995224174713,0.04946660481761301,5956.753124100956,2190.0115863807255,8.46512732117527e-07,Xenon,ion
2342.105263157895,1.2365025114423323,0.8222741701091509,58658.67914253232,0.9961995224174713,0.06541345730073844,5956.753124100956,2896.0190399570415,1.1194082282595862e-06,Xenon,ion
2342.105263157895,1.6351214022614597,1.0873557325038707,58658.67914253232,0.9961995224174713,0.08650119432720771,5956.753124100956,3829.6264421386827,1.4802787175577807e-06,Xenon,ion
2342.105263157895,2.1622455073017246,1.4378932623556469,58658.67914253232,0.9961995224174713,0.11438711434610081,5956.753124100956,5064.206582890882,1.9574852375896345e-06,Xenon,ion
2342.105263157895,2.8593018398391052,1.901435723493005,58658.67914253232,0.9961995224174713,0.15126278926200235,5956.753124100956,6696.785888044221,2.588531747388159e-06,Xenon,ion
2342.105263157895,3.7810724932478514,2.5144132080098207,58658.67914253232,0.9961995224174713,0.20002630144241318,5956.753124100956,8855.669786817338,3.423012587051288e-06,Xenon,ion
2342.105263157895,5.000000000000001,3.325,58658.67914253232,0.9961995224174713,0.26451000582455825,5956.753124100956,11710.526315789477,4.526510127965046e-06,Xenon,ion
2526.315789473684,0.1,0.06649999999999999,60921.82329964845,0.9961995224174713,0.005494304362591227,6186.574034241729,252.63157894736844,9.053020255930088e-08,Xenon,ion
2526.315789473684,0.13223761271250095,0.08793801245381312,60921.82329964845,0.9961995224174713,0.007265536924249432,6186.574034241729,334.07396895789714,1.1971497864821093e-07,Xenon,ion
2526.315789473684,0.174867862159014,0.11628712833574431,60921.82329964845,0.9961995224174713,0.009607772579372722,6186.574034241729,441.7714412438249,1.5830822982367445e-07,Xenon,ion
2526.315789473684,0.23124108632046694,0.1537753224031105,60921.82329964845,0.9961995224174713,0.012705089093808762,6186.574034241729,584.1880075464428,2.0934302384624656e-07,Xenon,ion
2526.315789473684,0.3057876921606392,0.20334881528682508,60921.82329964845,0.9961995224174713,0.016800906510649034,6186.574034241729,772.5162749321412,2.7683021711443814e-07,Xenon,ion
2526.315789473684,0.4043663440818807,0.26890361881445063,60921.82329964845,0.9961995224174713,0.022217117683741426,6186.574034241729,1021.5570797858039,3.660736703789662e-07,Xenon,ion
2526.315789473684,0.5347244000266965,0.3555917260177532,60921.82329964845,0.9961995224174713,0.029379386038506556,6186.574034241729,1350.8826948042858,4.840870824781748e-07,Xenon,ion
2526.315789473684,0.7071067811865475,0.470226009489054,60921.82329964845,0.9961995224174713,0.038850598726910886,6186.574034241729,1786.3750261554883,6.401452013187339e-07,Xenon,ion
2526.315789473684,0.9350611267692983,0.6218156493015833,60921.82329964845,0.9961995224174713,0.051375104280980244,6186.574034241729,2362.2596886803326,8.46512732117527e-07,Xenon,ion
2526.315789473684,1.2365025114423323,0.8222741701091509,60921.82329964845,0.9961995224174713,0.06793721142972615,6186.574034241729,3123.7958183806286,1.1194082282595862e-06,Xenon,ion
2526.315789473684,1.6351214022614597,1.0873557325038707,60921.82329964845,0.9961995224174713,0.08983854653811425,6186.574034241729,4130.833016239477,1.4802787175577807e-06,Xenon,ion
2526.315789473684,2.1622455073017246,1.4378932623556469,60921.82329964845,0.9961995224174713,0.11880034923761149,6186.574034241729,5462.514965814883,1.9574852375896345e-06,Xenon,ion
2526.315789473684,2.8593018398391052,1.901435723493005,60921.82329964845,0.9961995224174713,0.15709874572593124,6186.574034241729,7223.499384856686,2.588531747388159e-06,Xenon,ion
2526.315789473684,3.7810724932478514,2.5144132080098207,60921.82329964845,0.9961995224174713,0.20774363094925358,6186.574034241729,9552.183140836678,3.423012587051288e-06,Xenon,ion
2526.315789473684,5.000000000000001,3.325,60921.82329964845,0.9961995224174713,0.2747152181295614,6186.574034241729,12631.578947368424,4.526510127965046e-06,Xenon,ion
2710.5263157894738,0.1,0.06649999999999999,63103.85463314124,0.9961995224174713,0.005691093355854817,6408.157986568485,271.0526315789474,9.053020255930088e-08,Xenon,ion
2710.5263157894738,0.13223761271250095,0.08793801245381312,63103.85463314124,0.9961995224174713,0.007525765991022167,6408.157986568485,358.4335291944105,1.1971497864821093e-07,Xenon,ion
2710.5263157894738,0.174867862159014,0.11628712833574431,63103.85463314124,0.9961995224174713,0.009951893284857008,6408.157986568485,473.9839421678538,1.5830822982367445e-07,Xenon,ion
2710.5263157894738,0.23124108632046694,0.1537753224031105,63103.85463314124,0.9961995224174713,0.013160146099590597,6408.157986568485,626.7850497633709,2.0934302384624656e-07,Xenon,ion
2710.5263157894738,0.3057876921606392,0.20334881528682508,63103.85463314124,0.9961995224174713,0.01740266303157592,6408.157986568485,828.8455866459432,2.7683021711443814e-07,Xenon,ion
2710.5263157894738,0.4043663440818807,0.26890361881445063,63103.85463314124,0.9961995224174713,0.02301286614135694,6408.157986568485,1096.0456168535188,3.660736703789662e-07,Xenon,ion
2710.5263157894738,0.5347244000266965,0.3555917260177532,63103.85463314124,0.9961995224174713,0.030431664802053865,6408.157986568485,1449.3845579670985,4.840870824781748e-07,Xenon,ion
2710.5263157894738,0.7071067811865475,0.470226009489054,63103.85463314124,0.9961995224174713,0.04024210704290647,6408.157986568485,1916.631538479326,6.401452013187339e-07,Xenon,ion
2710.5263157894738,0.9350611267692983,0.6218156493015833,63103.85463314124,0.9961995224174713,0.053215201658748726,6408.157986568485,2534.50779097994,8.46512732117527e-07,Xenon,ion
2710.5263157894738,1.2365025114423323,0.8222741701091509,63103.85463314124,0.9961995224174713,0.07037051227367253,6408.157986568485,3351.5725968042166,1.1194082282595862e-06,Xenon,ion
2710.5263157894738,1.6351214022614597,1.0873557325038707,63103.85463314124,0.9961995224174713,0.09305628548426208,6408.157986568485,4432.039590340272,1.4802787175577807e-06,Xenon,ion
2710.5263157894738,2.1622455073017246,1.4378932623556469,63103.85463314124,0.9961995224174713,0.12305541040331774,6408.157986568485,5860.823348738885,1.9574852375896345e-06,Xenon,ion
