Va,Ib,Ib_eff,I_CL,J_CL,tau_geom,tau_trans,tau_imp,sigma_deg,eta_div,T_ideal,T_axial,v_e0,Isp_eff,P_elec,mdot,perveance_margin,gas,thruster_type
1789.4736842105262,0.3057876921606392,0.20334881528682508,0.6318472458458744,90.26389226369635,0.7,0.95,1.0,5.0,0.9961946980917455,0.02134438178600185,0.014140001379558608,51273.35460573511,3462.4905471683496,547.1990280769334,2.7683021711443814e-07,2.0662939092850947,Xenon,ion
1789.4736842105262,0.4043663440818807,0.26890361881445063,0.6318472458458744,90.26389226369635,0.7,0.95,1.0,5.0,0.9961946980917455,0.028225300922050715,0.018698400261843,51273.35460573511,3462.4905471683496,723.6029315149444,3.660736703789662e-07,1.5625614126726894,Xenon,ion
1789.4736842105262,0.5347244000266965,0.3555917260177532,0.6318472458458744,90.26389226369635,0.7,0.95,1.0,5.0,0.9961946980917455,0.037324464120239396,0.02472631812168922,51273.35460573511,3462.4905471683496,956.8752421530359,4.840870824781748e-07,1.1816315952934426,Xenon,ion
1789.4736842105262,0.7071067811865475,0.4201784184875064,0.6318472458458744,90.26389226369635,0.7,0.95,0.8935669444233229,5.0,0.9961946980917455,0.049356980310338555,0.029217398727864784,51273.35460573511,3093.9670983278615,1265.3489768601376,5.72012591529634e-07,0.8935669444233229,Xenon,ion
1789.4736842105262,0.9350611267692983,0.4201784184875064,0.6318472458458744,90.26389226369635,0.7,0.95,0.6757282788869118,5.0,0.9961946980917455,0.06526849246937086,0.029217398727864784,51273.35460573511,2339.7027781002703,1673.2672794819023,5.72012591529634e-07,0.6757282788869118,Xenon,ion
1789.4736842105262,1.2365025114423323,0.4201784184875065,0.6318472458458744,90.26389226369635,0.7,0.95,0.5109955216418033,5.0,0.9961946980917455,0.08630949629493449,0.029217398727864788,51273.35460573511,1769.3171633301038,2212.6887046862785,5.72012591529634e-07,0.5109955216418033,Xenon,ion
1789.4736842105262,1.6351214022614597,0.4201784184875065,0.6318472458458744,90.26389226369635,0.7,0.95,0.38642222221053196,5.0,0.9961946980917455,0.11413361744460587,0.029217398727864788,51273.35460573511,1337.9832916197545,2926.0067198362963,5.72012591529634e-07,0.38642222221053196,Xenon,ion
1789.4736842105262,2.1622455073017246,0.4201784184875064,0.6318472458458744,90.26389226369635,0.7,0.95,0.2922180870359903,5.0,0.9961946980917455,0.15092757101116538,0.029217398727864784,51273.35460573511,1011.8023640737345,3869.2814341188755,5.72012591529634e-07,0.2922180870359903,Xenon,ion
1789.4736842105262,2.8593018398391052,0.4201784184875065,0.6318472458458744,90.26389226369635,0.7,0.95,0.22097955418425808,5.0,0.9961946980917455,0.1995830168301297,0.029217398727864784,51273.35460573511,765.1396174804697,5116.64539760682,5.72012591529634e-07,0.22097955418425808,Xenon,ion
1789.4736842105262,3.7810724932478514,0.42017841848750637,0.6318472458458744,90.26389226369635,0.7,0.95,0.1671079427792543,5.0,0.9961946980917455,0.26392381683575256,0.029217398727864784,51273.35460573511,578.6096722299175,6766.129724759313,5.720125915296338e-07,0.1671079427792543,Xenon,ion
1789.4736842105262,5.000000000000001,0.4201784184875064,0.6318472458458744,90.26389226369635,0.7,0.95,0.12636944916917486,5.0,0.9961946980917455,0.3490065547633131,0.029217398727864788,51273.35460573511,437.55302319913926,8947.368421052633,5.72012591529634e-07,0.12636944916917486,Xenon,ion
1973.6842105263158,0.1,0.06649999999999999,0.7318812528082123,104.55446468688747,0.7,0.95,1.0,5.0,0.9961946980917455,0.007330603917454473,0.004856301322991852,53847.79297178754,3636.3424157513145,197.3684210526316,9.053020255930088e-08,7.318812528082122,Xenon,ion
1973.6842105263158,0.13223761271250095,0.08793801245381312,0.7318812528082123,104.55446468688747,0.7,0.95,1.0,5.0,0.9961946980917455,0.00969381561785087,0.006421856935650026,53847.79297178754,3636.3424157513145,260.99528824835716,1.1971497864821093e-07,5.534592146633819,Xenon,ion
1973.6842105263158,0.174867862159014,0.11628712833574431,0.7318812528082123,104.55446468688747,0.7,0.95,1.0,5.0,0.9961946980917455,0.012818870353797569,0.008492110303515767,53847.79297178754,3636.3424157513145,345.1339384717382,1.5830822982367445e-07,4.185338825396543,Xenon,ion
1973.6842105263158,0.23124108632046694,0.1537753224031105,0.7318812528082123,104.55446468688747,0.7,0.95,1.0,5.0,0.9961946980917455,0.01695136813257243,0.011229763934281567,53847.79297178754,3636.3424157513145,456.39688089565846,2.0934302384624656e-07,3.1650139015258296,Xenon,ion
1973.6842105263158,0.3057876921606392,0.20334881528682508,0.7318812528082123,104.55446468688747,0.7,0.95,1.0,5.0,0.9961946980917455,0.022416084540621443,0.014849971739943374,53847.79297178754,3636.3424157513145,603.5283397907353,2.7683021711443814e-07,2.393429400761276,Xenon,ion
1973.6842105263158,0.4043663440818807,0.26890361881445063,0.7318812528082123,104.55446468688747,0.7,0.95,1.0,5.0,0.9961946980917455,0.02964249506013378,0.01963724811738216,53847.79297178754,3636.3424157513145,798.0914685826593,3.660736703789662e-07,1.8099460143498307,Xenon,ion
1973.6842105263158,0.5347244000266965,0.3555917260177532,0.7318812528082123,104.55446468688747,0.7,0.95,1.0,5.0,0.9961946980917455,0.03919852781594194,0.02596782811285671,53847.79297178754,3636.3424157513145,1055.3771053158484,4.840870824781748e-07,1.3687074178243457,Xenon,ion
1973.6842105263158,0.7071067811865475,0.470226009489054,0.7318812528082123,104.55446468688747,0.7,0.95,1.0,5.0,0.9961946980917455,0.05183519740224728,0.034339235969727405,53847.79297178754,3636.3424157513145,1395.6054891839754,6.401452013187339e-07,1.0350363937679856,Xenon,ion
1973.6842105263158,0.9350611267692983,0.4867010331174611,0.7318812528082123,104.55446468688747,0.7,0.95,0.7827095275973168,5.0,0.9961946980917455,0.06854562758954412,0.035542358962854556,53847.79297178754,2846.1998544147973,1845.5153817815099,6.625735806608236e-07,0.7827095275973168,Xenon,ion
1973.6842105263158,1.2365025114423323,0.48670103311746116,0.7318812528082123,104.55446468688747,0.7,0.95,0.5918962930002473,5.0,0.9961946980917455,0.09064310154321455,0.035542358962854556,53847.79297178754,2152.337595962767,2440.4654831098665,6.625735806608237e-07,0.5918962930002473,Xenon,ion
1973.6842105263158,1.6351214022614597,0.48670103311746116,0.7318812528082123,104.55446468688747,0.7,0.95,0.44760055846372115,5.0,0.9961946980917455,0.11986427356931507,0.03554235896285455,53847.79297178754,1627.6288960556055,3227.2132939370917,6.625735806608237e-07,0.44760055846372115,Xenon,ion
1973.6842105263158,2.1622455073017246,0.4867010331174611,0.7318812528082123,104.55446468688747,0.7,0.95,0.33848203191391063,5.0,0.9961946980917455,0.15850565386324356,0.03554235896285455,53847.79297178754,1230.8365696182434,4267.589817042877,6.625735806608236e-07,0.33848203191391063,Xenon,ion
1973.6842105263158,2.8593018398391052,0.4867010331174612,0.7318812528082123,104.55446468688747,0.7,0.95,0.255965020065666,5.0,0.9961946980917455,0.20960409268309327,0.035542358962854556,53847.79297178754,930.7764594134177,5643.358894419287,6.625735806608237e-07,0.255965020065666,Xenon,ion
1973.6842105263158,3.7810724932478514,0.48670103311746105,0.7318812528082123,104.55446468688747,0.7,0.95,0.19356445932078484,5.0,0.9961946980917455,0.2771754483118205,0.03554235896285455,53847.79297178754,703.8666536101399,7462.643078778654,6.625735806608236e-07,0.19356445932078484,Xenon,ion
1973.6842105263158,5.000000000000001,0.48670103311746105,0.7318812528082123,104.55446468688747,0.7,0.95,0.1463762505616424,5.0,0.9961946980917455,0.36653019587272373,0.035542358962854556,53847.79297178754,532.2741685759426,9868.42105263158,6.625735806608236e-07,0.1463762505616424,Xenon,ion
2157.8947368421054,0.1,0.06649999999999999,0.8366994939242562,119.52849913203661,0.7,0.95,1.0,5.0,0.9961946980917455,0.007665068654754162,0.0050778740016595904,56304.64211181458,3802.2534818123368,215.78947368421055,9.053020255930088e-08,8.366994939242561,Xenon,ion
2157.8947368421054,0.13223761271250095,0.08793801245381312,0.8366994939242562,119.52849913203661,0.7,0.95,1.0,5.0,0.9961946980917455,0.010136103801821115,0.006714859356343383,56304.64211181458,3802.2534818123368,285.3548484848705,1.1971497864821093e-07,6.32724288318281,Xenon,ion
2157.8947368421054,0.174867862159014,0.11628712833574431,0.8366994939242562,119.52849913203661,0.7,0.95,1.0,5.0,0.9961946980917455,0.013403741689589297,0.008879569709830502,56304.64211181458,3802.2534818123368,377.3464393957671,1.5830822982367445e-07,4.78475280474015,Xenon,ion
2157.8947368421054,0.23124108632046694,0.1537753224031105,0.8366994939242562,119.52849913203661,0.7,0.95,1.0,5.0,0.9961946980917455,0.017724788024463124,0.0117421310034222,56304.64211181458,3802.2534818123368,498.99392311258663,2.0934302384624656e-07,3.6182994433987,Xenon,ion
2157.8947368421054,0.3057876921606392,0.20334881528682508,0.8366994939242562,119.52849913203661,0.7,0.95,1.0,5.0,0.9961946980917455,0.023438836541901306,0.015527513720499962,56304.64211181458,3802.2534818123368,659.8576515045373,2.7683021711443814e-07,2.736210499553767,Xenon,ion
2157.8947368421054,0.4043663440818807,0.26890361881445063,0.8366994939242562,119.52849913203661,0.7,0.95,1.0,5.0,0.9961946980917455,0.0309949578905956,0.020533213457595182,56304.64211181458,3802.2534818123368,872.5800056503742,3.660736703789662e-07,2.0691620511197435,Xenon,ion
2157.8947368421054,0.5347244000266965,0.3555917260177532,0.8366994939242562,119.52849913203661,0.7,0.95,1.0,5.0,0.9961946980917455,0.04098699237576857,0.027152631289485852,56304.64211181458,3802.2534818123368,1153.878968478661,4.840870824781748e-07,1.564730343112234,Xenon,ion
2157.8947368421054,0.7071067811865475,0.470226009489054,0.8366994939242562,119.52849913203661,0.7,0.95,1.0,5.0,0.9961946980917455,0.05420022024037115,0.035905991405843656,56304.64211181458,3802.2534818123368,1525.8620015078131,6.401452013187339e-07,1.1832717719383883,Xenon,ion
2157.8947368421054,0.9350611267692983,0.5564051634596303,0.8366994939242562,119.52849913203661,0.7,0.95,0.8948072697825773,5.0,0.9961946980917455,0.07167307733078457,0.042486546073997176,56304.64211181458,3402.2840570817957,2017.7634840811177,7.574657466622745e-07,0.8948072697825773,Xenon,ion
2157.8947368421054,1.2365025114423323,0.5564051634596304,0.8366994939242562,119.52849913203661,0.7,0.95,0.6766662309066228,5.0,0.9961946980917455,0.0947787664198142,0.04248654607399716,56304.64211181458,2572.8565324895376,2668.242261533454,7.574657466622746e-07,0.6766662309066228,Xenon,ion
2157.8947368421054,1.6351214022614597,0.5564051634596304,0.8366994939242562,119.52849913203661,0.7,0.95,0.5117048145581462,5.0,0.9961946980917455,0.12533317807191985,0.04248654607399716,56304.64211181458,1945.6314128138476,3528.419868037887,7.574657466622746e-07,0.5117048145581462,Xenon,ion
2157.8947368421054,2.1622455073017246,0.5564051634596304,0.8366994939242562,119.52849913203661,0.7,0.95,0.38695859979765995,5.0,0.9961946980917455,0.1657376026190146,0.04248654607399717,56304.64211181458,1471.3146833978792,4665.8981999668795,7.574657466622746e-07,0.38695859979765995,Xenon,ion
2157.8947368421054,2.8593018398391052,0.5564051634596304,0.8366994939242562,119.52849913203661,0.7,0.95,0.29262370354412737,5.0,0.9961946980917455,0.2191674490703163,0.042486546073997176,56304.64211181458,1112.6294956614795,6170.0723912317535,7.574657466622746e-07,0.29262370354412737,Xenon,ion
2157.8947368421054,3.7810724932478514,0.5564051634596303,0.8366994939242562,119.52849913203661,0.7,0.95,0.2212862872686028,5.0,0.9961946980917455,0.2898218024934727,0.04248654607399717,56304.64211181458,841.38655624437,8159.156432797996,7.574657466622745e-07,0.2212862872686028,Xenon,ion
2157.8947368421054,5.000000000000001,0.5564051634596303,0.8366994939242562,119.52849913203661,0.7,0.95,0.16733989878485123,5.0,0.9961946980917455,0.3832534327377082,0.04248654607399717,56304.64211181458,636.2687128008247,10789.473684210529,7.574657466622745e-07,0.16733989878485123,Xenon,ion
2342.105263157895,0.1,0.06649999999999999,0.946092800627872,135.1561143754103,0.7,0.95,1.0,5.0,0.9961946980917455,0.00798553699945036,0.005290174497478164,58658.67914253232,3961.2216443057023,234.2105263157895,9.053020255930088e-08,9.46092800627872,Xenon,ion
2342.105263157895,0.13223761271250095,0.08793801245381312,0.946092800627872,135.1561143754103,0.7,0.95,1.0,5.0,0.9961946980917455,0.010559883490346636,0.006995600463790666,58658.67914253232,3961.2216443057023,309.71440872138385,1.1971497864821093e-07,7.1544909290277445,Xenon,ion
2342.105263157895,0.174867862159014,0.11628712833574431,0.946092800627872,135.1561143754103,0.7,0.95,1.0,5.0,0.9961946980917455,0.01396413783285592,0.009250815048221426,58658.67914253232,3961.2216443057023,409.558940319796,1.5830822982367445e-07,5.410329770987615,Xenon,ion
2342.105263157895,0.23124108632046694,0.1537753224031105,0.946092800627872,135.1561143754103,0.7,0.95,1.0,5.0,0.9961946980917455,0.018465842506051832,0.012233056976216806,58658.67914253232,3961.2216443057023,541.5909653295148,2.0934302384624656e-07,4.091369815296246,Xenon,ion
2342.105263157895,0.3057876921606392,0.20334881528682508,0.946092800627872,135.1561143754103,0.7,0.95,1.0,5.0,0.9961946980917455,0.024418789297253215,0.016176702507109172,58658.67914253232,3961.2216443057023,716.1869632183393,2.7683021711443814e-07,3.093953173664236,Xenon,ion
2342.105263157895,0.4043663440818807,0.26890361881445063,0.946092800627872,135.1561143754103,0.7,0.95,1.0,5.0,0.9961946980917455,0.03229082401998334,0.021391685211004454,58658.67914253232,3961.2216443057023,947.0685427180891,3.660736703789662e-07,2.339692248067748,Xenon,ion
2342.105263157895,0.5347244000266965,0.3555917260177532,0.946092800627872,135.1561143754103,0.7,0.95,1.0,5.0,0.9961946980917455,0.0427006148092208,0.02828785384200541,58658.67914253232,3961.2216443057023,1252.3808316414736,4.840870824781748e-07,1.7693092003668387,Xenon,ion
2342.105263157895,0.7071067811865475,0.470226009489054,0.946092800627872,135.1561143754103,0.7,0.95,1.0,5.0,0.9961946980917455,0.056466273637274245,0.03740718260826945,58658.67914253232,3961.2216443057023,1656.118513831651,6.401452013187339e-07,1.3379772699114814,Xenon,ion
2342.105263157895,0.9350611267692983,0.6218156493015833,0.946092800627872,135.1561143754103,0.7,0.95,1.0,5.0,0.9961946980917455,0.07466965224563975,0.04946636526418137,58658.67914253232,3961.2216443057023,2190.0115863807255,8.46512732117527e-07,1.011797810370632,Xenon,ion
2342.105263157895,1.2365025114423323,0.6291517124175349,0.946092800627872,135.1561143754103,0.7,0.95,0.7651361739041609,5.0,0.9961946980917455,0.09874136555036037,0.050049960061292614,58658.67914253232,3030.873972910414,2896.0190399570415,8.564997288073753e-07,0.7651361739041609,Xenon,ion
2342.105263157895,1.6351214022614597,0.629151712417535,0.946092800627872,135.1561143754103,0.7,0.95,0.5786070681475856,5.0,0.9961946980917455,0.1305732245635204,0.0500499600612926,58658.67914253232,2291.9908418944806,3829.6264421386827,8.564997288073754e-07,0.5786070681475856,Xenon,ion
2342.105263157895,2.1622455073017246,0.6291517124175349,0.946092800627872,135.1561143754103,0.7,0.95,0.4375510539543242,5.0,0.9961946980917455,0.17266691500453235,0.05004996006129261,58658.67914253232,1733.2367054126412,5064.206582890882,8.564997288073753e-07,0.4375510539543242,Xenon,ion
2342.105263157895,2.8593018398391052,0.6291517124175349,0.946092800627872,135.1561143754103,0.7,0.95,0.3308824508996606,5.0,0.9961946980917455,0.22833060634631663,0.0500499600612926,58658.67914253232,1310.6987262246544,6696.785888044221,8.564997288073753e-07,0.3308824508996606,Xenon,ion
2342.105263157895,3.7810724932478514,0.6291517124175348,0.946092800627872,135.1561143754103,0.7,0.95,0.25021810671902794,5.0,0.9961946980917455,0.30193894292434736,0.0500499600612926,58658.67914253232,991.1693801326077,8855.669786817338,8.564997288073751e-07,0.25021810671902794,Xenon,ion
2342.105263157895,5.000000000000001,0.6291517124175348,0.946092800627872,135.1561143754103,0.7,0.95,0.18921856012557436,5.0,0.9961946980917455,0.39927684997251806,0.0500499600612926,58658.67914253232,749.5366558737851,11710.526315789477,8.564997288073751e-07,0.18921856012557436,Xenon,ion
2526.315789473684,0.1,0.06649999999999999,1.0598772672184171,151.4110381740596,0.7,0.95,1.0,5.0,0.9961946980917455,0.008293631584359567,0.005494277755156387,60921.82329964845,4114.051809430443,252.63157894736844,9.053020255930088e-08,10.59877267218417,Xenon,ion
2526.315789473684,0.13223761271250095,0.08793801245381312,1.0598772672184171,151.4110381740596,0.7,0.95,1.0,5.0,0.9961946980917455,0.01096730041432706,0.007265501739212793,60921.82329964845,4114.051809430443,334.07396895789714,1.1971497864821093e-07,8.014945562596523,Xenon,ion
2526.315789473684,0.174867862159014,0.11628712833574431,1.0598772672184171,151.4110381740596,0.7,0.95,1.0,5.0,0.9961946980917455,0.014502896246914336,0.009607726051520238,60921.82329964845,4114.051809430443,441.7714412438249,1.5830822982367445e-07,6.061018040322528,Xenon,ion
2526.315789473684,0.23124108632046694,0.1537753224031105,1.0598772672184171,151.4110381740596,0.7,0.95,1.0,5.0,0.9961946980917455,0.019178283771090415,0.012705027566487392,60921.82329964845,4114.051809430443,584.1880075464428,2.0934302384624656e-07,4.583429718668504,Xenon,ion
2526.315789473684,0.3057876921606392,0.20334881528682508,1.0598772672184171,151.4110381740596,0.7,0.95,1.0,5.0,0.9961946980917455,0.025360904618118976,0.016800825148388092,60921.82329964845,4114.051809430443,772.5162749321412,2.7683021711443814e-07,3.466056006798444,Xenon,ion
2526.315789473684,0.4043663440818807,0.26890361881445063,1.0598772672184171,151.4110381740596,0.7,0.95,1.0,5.0,0.9961946980917455,0.03353665482929494,0.022217010092229907,60921.82329964845,4114.051809430443,1021.5570797858039,3.660736703789662e-07,2.6210818054724188,Xenon,ion
2526.315789473684,0.5347244000266965,0.3555917260177532,1.0598772672184171,151.4110381740596,0.7,0.95,1.0,5.0,0.9961946980917455,0.044348071729891296,0.029379243762060237,60921.82329964845,4114.051809430443,1350.8826948042858,4.840870824781748e-07,1.9821000634448362,Xenon,ion
2526.315789473684,0.7071067811865475,0.470226009489054,1.0598772672184171,151.4110381740596,0.7,0.95,1.0,5.0,0.9961946980917455,0.058644831339635786,0.03885041058393482,60921.82329964845,4114.051809430443,1786.3750261554883,6.401452013187339e-07,1.4988928057512185,Xenon,ion
2526.315789473684,0.9350611267692983,0.6218156493015833,1.0598772672184171,151.4110381740596,0.7,0.95,1.0,5.0,0.9961946980917455,0.07755052494280697,0.05137485548520021,60921.82329964845,4114.051809430443,2362.2596886803326,8.46512732117527e-07,1.1334844716306058,Xenon,ion
2526.315789473684,1.2365025114423323,0.7048183827002473,1.0598772672184171,151.4110381740596,0.7,0.95,0.8571573914412122,5.0,0.9961946980917455,0.10255096283038052,0.058232600924740904,60921.82329964845,3526.3899172253978,3123.7958183806286,9.595090368928158e-07,0.8571573914412122,Xenon,ion
2526.315789473684,1.6351214022614597,0.7048183827002473,1.0598772672184171,151.4110381740596,0.7,0.95,0.6481948470324898,5.0,0.9961946980917455,0.13561094506057947,0.0582326009247409,60921.82329964845,2666.707183297504,4130.833016239477,9.595090368928158e-07,0.6481948470324898,Xenon,ion
2526.315789473684,2.1622455073017246,0.7048183827002473,1.0598772672184171,151.4110381740596,0.7,0.95,0.49017434127590925,5.0,0.9961946980917455,0.17932867632497157,0.058232600924740904,60921.82329964845,2016.60263566253,5462.514965814883,9.595090368928158e-07,0.49017434127590925,Xenon,ion
2526.315789473684,2.8593018398391052,0.7048183827002474,1.0598772672184171,151.4110381740596,0.7,0.95,0.3706769437388454,5.0,0.9961946980917455,0.23713996048107022,0.05823260092474091,60921.82329964845,1524.9841511029435,7223.499384856686,9.59509036892816e-07,0.3706769437388454,Xenon,ion
2526.315789473684,3.7810724932478514,0.7048183827002472,1.0598772672184171,151.4110381740596,0.7,0.95,0.280311279170426,5.0,0.9961946980917455,0.31358822252753554,0.058232600924740904,60921.82329964845,1153.215125274853,9552.183140836678,9.595090368928155e-07,0.280311279170426,Xenon,ion
2526.315789473684,5.000000000000001,0.7048183827002472,1.0598772672184171,151.4110381740596,0.7,0.95,0.21197545344368338,5.0,0.9961946980917455,0.4146815792179784,0.05823260092474089,60921.82329964845,872.0779977948243,12631.578947368424,9.595090368928155e-07,0.21197545344368338,Xenon,ion
2710.5263157894738,0.1,0.06649999999999999,1.1778895390428106,168.26993414897296,0.7,0.95,1.0,5.0,0.9961946980917455,0.008590683822873616,0.005691065795423934,63103.85463314124,4261.404424135291,271.0526315789474,9.053020255930088e-08,11.778895390428104,Xenon,ion
2710.5263157894738,0.13223761271250095,0.08793801245381312,1.1778895390428106,168.26993414897296,0.7,0.95,1.0,5.0,0.9961946980917455,0.011360115203047083,0.007525729545766313,63103.85463314124,4261.404424135291,358.4335291944105,1.1971497864821093e-07,8.90737147231833,Xenon,ion
2710.5263157894738,0.174867862159014,0.11628712833574431,1.1778895390428106,168.26993414897296,0.7,0.95,1.0,5.0,0.9961946980917455,0.01502234514589935,0.009951845090520717,63103.85463314124,4261.404424135291,473.9839421678538,1.5830822982367445e-07,6.73588345222469,Xenon,ion
2710.5263157894738,0.23124108632046694,0.1537753224031105,1.1778895390428106,168.26993414897296,0.7,0.95,1.0,5.0,0.9961946980917455,0.019865190594369565,0.013160082368550825,63103.85463314124,4261.404424135291,626.7850497633709,2.0934302384624656e-07,5.093772727786034,Xenon,ion
2710.5263157894738,0.3057876921606392,0.20334881528682508,1.1778895390428106,168.26993414897296,0.7,0.95,1.0,5.0,0.9961946980917455,0.026269253802782604,0.01740257875517037,63103.85463314124,4261.404424135291,828.8455866459432,2.7683021711443814e-07,3.85198478957757,Xenon,ion
2710.5263157894738,0.4043663440818807,0.26890361881445063,1.1778895390428106,168.26993414897296,0.7,0.95,1.0,5.0,0.9961946980917455,0.03473783410618759,0.023012754696250165,63103.85463314124,4261.404424135291,1096.0456168535188,3.660736703789662e-07,2.912926746456174,Xenon,ion
2710.5263157894738,0.5347244000266965,0.3555917260177532,1.1778895390428106,168.26993414897296,0.7,0.95,1.0,5.0,0.9961946980917455,0.04593648253005142,0.030431517429705172,63103.85463314124,4261.404424135291,1449.3845579670985,4.840870824781748e-07,2.2027974391742804,Xenon,ion
2710.5263157894738,0.7071067811865475,0.470226009489054,1.1778895390428106,168.26993414897296,0.7,0.95,1.0,5.0,0.9961946980917455,0.06074530786183507,0.04024191216123076,63103.85463314124,4261.404424135291,1916.631538479326,6.401452013187339e-07,1.6657873610917362,Xenon,ion
2710.5263157894738,0.9350611267692983,0.6218156493015833,1.1778895390428106,168.26993414897296,0.7,0.95,1.0,5.0,0.9961946980917455,0.08032814495134986,0.053214943951873164,63103.85463314124,4261.404424135291,2534.50779097994,8.46512732117527e-07,1.2596925541247783,Xenon,ion
2710.5263157894738,1.2365025114423323,0.783296543463469,1.1778895390428106,168.26993414897296,0.7,0.95,0.9525977732700665,5.0,0.9961946980917455,0.10622402121990242,0.06703446866434203,63103.85463314124,4059.4043654344887,3351.5725968042166,1.066345785620272e-06,0.9525977732700665,Xenon,ion
2710.5263157894738,1.6351214022614597,0.7832965434634691,1.1778895390428106,168.26993414897296,0.7,0.95,0.7203682475281205,5.0,0.9961946980917455,0.14046810978841945,0.06703446866434204,63103.85463314124,3069.7804370229196,4432.039590340272,1.066345785620272e-06,0.7203682475281205,Xenon,ion
2710.5263157894738,2.1622455073017246,0.7832965434634691,1.1778895390428106,168.26993414897296,0.7,0.95,0.5447529131475473,5.0,0.9961946980917455,0.1857516750065808,0.06703446866434203,63103.85463314124,2321.412474147546,5860.823348738885,1.066345785620272e-06,0.5447529131475473,Xenon,ion
2710.5263157894738,2.8593018398391052,0.783296543463469,1.1778895390428106,168.26993414897296,0.7,0.95,0.41195005110376565,5.0,0.9961946980917455,0.24563358060218568,0.06703446866434203,63103.85463314124,1755.4857702963463,7750.212881669154,1.066345785620272e-06,0.41195005110376565,Xenon,ion
2710.5263157894738,3.7810724932478514,0.7832965434634688,1.1778895390428106,168.26993414897296,0.7,0.95,0.31152260136409904,5.0,0.9961946980917455,0.32481998300856724,0.06703446866434201,63103.85463314124,1327.5237916711067,10248.696494856018,1.0663457856202717e-06,0.31152260136409904,Xenon,ion
2710.5263157894738,5.000000000000001,0.783296543463469,1.1778895390428106,168.26993414897296,0.7,0.95,0.23557790780856208,5.0,0.9961946980917455,0.42953419114368085,0.06703446866434201,63103.85463314124,1003.8927385639423,13552.631578947372,1.066345785620272e-06,0.23557790780856208,Xenon,ion
2894.7368421052633,0.1,0.06649999999999999,1.2999832467436316,185.7118923919474,0.7,0.95,1.0,5.0,0.9961946980917455,0.008877802218571798,0.00588127296806416,65212.91578336038,4403.829361067679,289.47368421052636,9.053020255930088e-08,12.999832467436315,Xenon,ion
2894.7368421052633,0.13223761271250095,0.08793801245381312,1.2999832467436316,185.7118923919474,0.7,0.95,1.0,5.0,0.9961946980917455,0.011739793715176791,0.007777254970073692,65212.91578336038,4403.829361067679,382.7930894309238,1.1971497864821093e-07,9.830661791890765,Xenon,ion
2894.7368421052633,0.174867862159014,0.11628712833574431,1.2999832467436316,185.7118923919474,0.7,0.95,1.0,5.0,0.9961946980917455,0.01552442294632202,0.010284456306989787,65212.91578336038,4403.829361067679,506.1964430918827,1.5830822982367445e-07,7.434088978348162,Xenon,ion
2894.7368421052633,0.23124108632046694,0.1537753224031105,1.2999832467436316,185.7118923919474,0.7,0.95,1.0,5.0,0.9961946980917455,0.02052912629160794,0.01359991950082353,65212.91578336038,4403.829361067679,669.382091980299,2.0934302384624656e-07,5.621765869677854,Xenon,ion
2894.7368421052633,0.3057876921606392,0.20334881528682508,1.2999832467436316,185.7118923919474,0.7,0.95,1.0,5.0,0.9961946980917455,0.02714722651875673,0.01798420887871092,65212.91578336038,4403.829361067679,885.1748983597452,2.7683021711443814e-07,4.251260858663705,Xenon,ion
2894.7368421052633,0.4043663440818807,0.26890361881445063,1.2999832467436316,185.7118923919474,0.7,0.95,1.0,5.0,0.9961946980917455,0.035898844266058876,0.023781888486436958,65212.91578336038,4403.829361067679,1170.5341539212336,3.660736703789662e-07,3.2148650988629166,Xenon,ion
2894.7368421052633,0.5347244000266965,0.3555917260177532,1.2999832467436316,185.7118923919474,0.7,0.95,1.0,5.0,0.9961946980917455,0.0474717746488148,0.03144860159241336,65212.91578336038,4403.829361067679,1547.886421129911,4.840870824781748e-07,2.4311275989626226,Xenon,ion
2894.7368421052633,0.7071067811865475,0.470226009489054,1.2999832467436316,185.7118923919474,0.7,0.95,1.0,5.0,0.9961946980917455,0.06277554150785095,0.041586879977273006,65212.91578336038,4403.829361067679,2046.8880508031639,6.401452013187339e-07,1.8384539384026537,Xenon,ion
2894.7368421052633,0.9350611267692983,0.6218156493015833,1.2999832467436316,185.7118923919474,0.7,0.95,1.0,5.0,0.9961946980917455,0.08301287745732722,0.05499349728355889,65212.91578336038,4403.829361067679,2706.7558932795478,8.46512732117527e-07,1.3902655233194912,Xenon,ion
2894.7368421052633,1.2365025114423323,0.8222741701091509,1.2999832467436316,185.7118923919474,0.7,0.95,1.0,5.0,0.9961946980917455,0.10977424739352337,0.07272208795489234,65212.91578336038,4403.829361067679,3579.349375227804,1.1194082282595862e-06,1.051338945706832,Xenon,ion
2894.7368421052633,1.6351214022614597,0.864488859084515,1.2999832467436316,185.7118923919474,0.7,0.95,0.7950377537384599,5.0,0.9961946980917455,0.14516284412631017,0.07645556328009602,65212.91578336038,3501.2106030707246,4733.246164441068,1.176877466513986e-06,0.7950377537384599,Xenon,ion
2894.7368421052633,2.1622455073017246,0.864488859084515,1.2999832467436316,185.7118923919474,0.7,0.95,0.6012190763508101,5.0,0.9961946980917455,0.19195987961820155,0.07645556328009602,65212.91578336038,2647.666220867688,6259.131731662887,1.176877466513986e-06,0.6012190763508101,Xenon,ion
